accession	accession_extraction_status	af3_set_classification	in_sent_fasta	directory_name	directory_path	directory_variant	model_kind	model_rank	ranking_score	model_path	relative_model_path	model_file_size	model_sha256	input_json_paths	data_json_paths	confidence_json_path	confidence_json_found	plddt_json_found	pae_json_found	summary_confidence_json_path	ranking_metadata_paths	file_exists	readable_cif	protein_present	dna_present	protein_atom_count	dna_atom_count	atom_contacts	protein_interface_residues	dna_interface_residues	interface_result	protein_chains	dna_chains	protein_ca_plddt_mean	protein_ca_plddt_min	protein_ca_plddt_max	error	notes
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1	base	sample	5	0.25483028596846324	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/seed-1_sample-3/B4DHI1_seed-1_sample-3_model.cif	B4DHI1/seed-1_sample-3/B4DHI1_seed-1_sample-3_model.cif	329030	4d68f4c5a54e8dab14556ffbe0a14a8703b31505d06bb0096e97f543dd52c9e4	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/B4DHI1_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/seed-1_sample-3/B4DHI1_seed-1_sample-3_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/seed-1_sample-3/B4DHI1_seed-1_sample-3_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/B4DHI1_ranking_scores.csv	YES	YES	YES	YES	2558	1232	136	12	8	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.742	29.000	68.040		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1	base	sample	4	0.3261842528937473	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/seed-1_sample-4/B4DHI1_seed-1_sample-4_model.cif	B4DHI1/seed-1_sample-4/B4DHI1_seed-1_sample-4_model.cif	329030	e994bed8411464455d12d84c4076f654161830def9c13bf8797d116c7cdfc3a2	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/B4DHI1_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/seed-1_sample-4/B4DHI1_seed-1_sample-4_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/seed-1_sample-4/B4DHI1_seed-1_sample-4_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1/B4DHI1_ranking_scores.csv	YES	YES	YES	YES	2558	1232	167	12	9	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.219	27.010	67.290		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_dimer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer	dimer	selected	1	0.4235198587288525	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_model.cif	B4DHI1_dimer/B4DHI1_dimer_model.cif	329042	5617c9e8bf0209fbbc269b86aa4360158646cccc4849fd8d93873ed1e1fbb040	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_ranking_scores.csv	YES	YES	YES	YES	2558	1232	163	9	6	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.484	27.880	68.160		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_dimer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer	dimer	sample	3	0.34938759064107394	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-0/B4DHI1_dimer_seed-1_sample-0_model.cif	B4DHI1_dimer/seed-1_sample-0/B4DHI1_dimer_seed-1_sample-0_model.cif	329042	1464adb37cfeaf23f2d519f6144d672b654fa7c5e58ce981bb9264241b0c46d7	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-0/B4DHI1_dimer_seed-1_sample-0_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-0/B4DHI1_dimer_seed-1_sample-0_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_ranking_scores.csv	YES	YES	YES	YES	2558	1232	171	10	7	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.165	27.220	67.160		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_dimer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer	dimer	sample	1	0.4235198587288525	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-1/B4DHI1_dimer_seed-1_sample-1_model.cif	B4DHI1_dimer/seed-1_sample-1/B4DHI1_dimer_seed-1_sample-1_model.cif	329042	5617c9e8bf0209fbbc269b86aa4360158646cccc4849fd8d93873ed1e1fbb040	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-1/B4DHI1_dimer_seed-1_sample-1_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-1/B4DHI1_dimer_seed-1_sample-1_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_ranking_scores.csv	YES	YES	YES	YES	2558	1232	163	9	6	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.484	27.880	68.160		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_dimer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer	dimer	sample	2	0.3773104943900504	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-2/B4DHI1_dimer_seed-1_sample-2_model.cif	B4DHI1_dimer/seed-1_sample-2/B4DHI1_dimer_seed-1_sample-2_model.cif	329042	f55895c0b755394f1a0a2239c9c43a5d0f908efeb53b6418a6523de6bb53b152	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-2/B4DHI1_dimer_seed-1_sample-2_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-2/B4DHI1_dimer_seed-1_sample-2_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_ranking_scores.csv	YES	YES	YES	YES	2558	1232	162	9	8	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.666	26.270	67.290		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_dimer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer	dimer	sample	5	0.2549014268646375	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-3/B4DHI1_dimer_seed-1_sample-3_model.cif	B4DHI1_dimer/seed-1_sample-3/B4DHI1_dimer_seed-1_sample-3_model.cif	329042	d07197b65cddbd9364f94a67063bfc78cbd1576bfad1eea557322d7034a1fd03	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-3/B4DHI1_dimer_seed-1_sample-3_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-3/B4DHI1_dimer_seed-1_sample-3_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_ranking_scores.csv	YES	YES	YES	YES	2558	1232	138	12	8	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.803	28.940	68.230		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_dimer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer	dimer	sample	4	0.32585883517998915	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-4/B4DHI1_dimer_seed-1_sample-4_model.cif	B4DHI1_dimer/seed-1_sample-4/B4DHI1_dimer_seed-1_sample-4_model.cif	329042	2234a25f4197ba09f1cad444f9e545e4689db7727163520d7bf59c19ff5e819a	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-4/B4DHI1_dimer_seed-1_sample-4_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/seed-1_sample-4/B4DHI1_dimer_seed-1_sample-4_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_dimer/B4DHI1_dimer_ranking_scores.csv	YES	YES	YES	YES	2558	1232	165	12	8	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A,B	C,D	53.282	27.200	67.310		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_monomer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer	monomer	selected	1	0.4195413522633409	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_model.cif	B4DHI1_monomer/B4DHI1_monomer_model.cif	219213	1d4ca4fc71baec03d91bef0e62d835e1053b412454fc129971378c40027388fb	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_ranking_scores.csv	YES	YES	YES	YES	1279	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	77.186	41.750	93.310		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_monomer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer	monomer	sample	2	0.3832333037309507	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-0/B4DHI1_monomer_seed-1_sample-0_model.cif	B4DHI1_monomer/seed-1_sample-0/B4DHI1_monomer_seed-1_sample-0_model.cif	219213	376b3cdb53b81480428bb5d59701b916929ffe3eac9bbe500f2878f9f26558e1	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-0/B4DHI1_monomer_seed-1_sample-0_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-0/B4DHI1_monomer_seed-1_sample-0_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_ranking_scores.csv	YES	YES	YES	YES	1279	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	76.455	38.430	93.730		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_monomer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer	monomer	sample	5	0.2983828705722362	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-1/B4DHI1_monomer_seed-1_sample-1_model.cif	B4DHI1_monomer/seed-1_sample-1/B4DHI1_monomer_seed-1_sample-1_model.cif	219213	39c6938711033ccb9b05d9b38c1357b496fdce2ca1765a8e5c05f762532cf13b	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-1/B4DHI1_monomer_seed-1_sample-1_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-1/B4DHI1_monomer_seed-1_sample-1_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_ranking_scores.csv	YES	YES	YES	YES	1279	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	77.573	38.880	93.690		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_monomer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer	monomer	sample	1	0.4195413522633409	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-2/B4DHI1_monomer_seed-1_sample-2_model.cif	B4DHI1_monomer/seed-1_sample-2/B4DHI1_monomer_seed-1_sample-2_model.cif	219213	1d4ca4fc71baec03d91bef0e62d835e1053b412454fc129971378c40027388fb	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-2/B4DHI1_monomer_seed-1_sample-2_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-2/B4DHI1_monomer_seed-1_sample-2_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_ranking_scores.csv	YES	YES	YES	YES	1279	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	77.186	41.750	93.310		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_monomer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer	monomer	sample	4	0.3449757830634592	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-3/B4DHI1_monomer_seed-1_sample-3_model.cif	B4DHI1_monomer/seed-1_sample-3/B4DHI1_monomer_seed-1_sample-3_model.cif	219213	5bb52cdc0c710a9d65a4b3a3a7ecf8f9662d0f7312e5ba78a26848269ec1285a	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-3/B4DHI1_monomer_seed-1_sample-3_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-3/B4DHI1_monomer_seed-1_sample-3_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_ranking_scores.csv	YES	YES	YES	YES	1279	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	76.530	37.700	93.590		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHI1	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHI1_monomer	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer	monomer	sample	3	0.3636708190947322	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-4/B4DHI1_monomer_seed-1_sample-4_model.cif	B4DHI1_monomer/seed-1_sample-4/B4DHI1_monomer_seed-1_sample-4_model.cif	219213	4fb8efa8539a06a37028226828d3d5489bb7236c976c9f95351c1614834c467c	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-4/B4DHI1_monomer_seed-1_sample-4_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/seed-1_sample-4/B4DHI1_monomer_seed-1_sample-4_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHI1_monomer/B4DHI1_monomer_ranking_scores.csv	YES	YES	YES	YES	1279	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	76.950	39.470	93.680		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHK1	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	b4dhk1	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1	base	selected	1	0.6046075460732078	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_model.cif	b4dhk1/b4dhk1_model.cif	272723	e2e80f7507cd0bfa5dbb069da8f3b9d617bbb8ecee7453e9f9c207fcacf928eb		/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_data.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
B4DHK1	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	b4dhk1	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1	base	sample	2	0.5745450842687891	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-0/model.cif	b4dhk1/seed-1_sample-0/model.cif	272723	d65424f65ec4e63617a7f98bbf1b3a3452c98b2a0a4f689a78ccd38943449de7		/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_data.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
B4DHK1	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	b4dhk1	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1	base	sample	4	0.5683726868795511	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-1/model.cif	b4dhk1/seed-1_sample-1/model.cif	272723	01c3062a480df0af73ecba64ee634c541fc581ac0072206f3df3469669e1da3d		/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_data.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
B4DHK1	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	b4dhk1	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1	base	sample	1	0.6046075460732078	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-2/model.cif	b4dhk1/seed-1_sample-2/model.cif	272723	e2e80f7507cd0bfa5dbb069da8f3b9d617bbb8ecee7453e9f9c207fcacf928eb		/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_data.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
B4DHK1	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	b4dhk1	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1	base	sample	5	0.5668729261986669	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-3/model.cif	b4dhk1/seed-1_sample-3/model.cif	272723	7c657091aec89573ec6cc950d0092c98855a621200c0985cb0c953b08ec23829		/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_data.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
B4DHK1	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	b4dhk1	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1	base	sample	3	0.5704737621744318	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-4/model.cif	b4dhk1/seed-1_sample-4/model.cif	272723	16f9e7719c46787bad78b0eb790b78fcf9aeb436d7abb55250585cab8cd1b0f5		/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/b4dhk1_data.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/b4dhk1/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
B4DHW2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHW2	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2	base	selected	1	0.795123027135925	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_model.cif	B4DHW2/B4DHW2_model.cif	449427	3c15694db48cc4cc3b0cde4b9f68dec2966d7608b35ffd84c1b445b2c1bb6ffc	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_ranking_scores.csv	YES	YES	YES	YES	3934	1232	206	16	13	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A	C,D	61.274	26.760	98.300		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
B4DHW2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	B4DHW2	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2	base	sample	1	0.795123027135925	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/seed-1_sample-0/B4DHW2_seed-1_sample-0_model.cif	B4DHW2/seed-1_sample-0/B4DHW2_seed-1_sample-0_model.cif	449427	0afce6dfae7c4d0b5aca6f48bbf261b5f84b65767e402c01422e6843db069086	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_data.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/seed-1_sample-0/B4DHW2_seed-1_sample-0_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/seed-1_sample-0/B4DHW2_seed-1_sample-0_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/B4DHW2/B4DHW2_ranking_scores.csv	YES	YES	YES	YES	3934	1232	206	16	13	PASS_NONEMPTY_PROTEIN_DNA_INTERFACE	A	C,D	61.274	26.760	98.300		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
